url,price,city_region,description
https://www.mubawab.tn/en/a/7494078/home-to-buy-in-le-bardo-large-area-209-m%C2%B2-balcony-,"Le Bardo in
				Le Bardo
			","Le Bardo in
				Le Bardo
			","Unique opportunity on this house for sale. 4 rooms, 2 bathrooms, 209 m². 5 rooms. Less than 50 years. Covering: Tiled.,Come and check out this house for sale in Le Bardo, Le Bardo. Large terrace.,Close to all amenities: public transport in 1.8 kilometer, retailers in 300 meters, hospitals in 2.3 kilometers, bars and restaurants in 800 meters, schools in 1.2 kilometer, beach in 1.4 kilometer.
				,
				,
				Le Bardo, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7494704/house-for-sale-in-cit%C3%A9-el-mrezga-2-rooms-terrace-and-garden-,"Cité el Mrezga in
				Sidi Thabet
			","Cité el Mrezga in
				Sidi Thabet
			","Come and visit this beautiful house for sale. 3 living areas, 1 bathroom, area 405 m². 2 rooms. Less than 10 years. Floor type: Tiled.,Come and check out this house for sale in Cité el Mrezga, Sidi Thabet. You will have a terrace and a garden.
				,
				,
				Sidi Thabet, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Home to buy in Cité Mongi Slim. 3 large rooms. Soundproofing. 
					"
https://www.mubawab.tn/en/a/7489836/house-to-buy-5-large-living-areas-cellar-,"200,000 EUR
						","Ksar Hellal
			","Unique opportunity on this house for sale. Price 200,000 EUR. 5 living areas, 3 bathrooms, area 600 m². 4 bedrooms. Less than 20 years. Furnishings.,,Come and check out this house for sale . Air conditioning. Fitted kitchen.
				,
				,
				Ksar Hellal, Monastir
			,School,Shop,Hospital,Transport,
						,
					,House to buy. Surface area 500 m². Terrace. 
					,
						,
					,House to buy. 2 rooms. Fully equipped kitchen. 
					,
						,
					,House to buy. 3 beautiful rooms. Fitted kitchen. 
					"
https://www.mubawab.tn/en/a/7495368/house-for-sale-in-cit%C3%A9-ennour-jaafar-4-rooms-central-heating-,"Cité Ennour Jaafar in
				Raoued
			","Cité Ennour Jaafar in
				Raoued
			","Seize the opportunity with this house for sale. 4 rooms, 2 bathrooms, area 180 m². 6 rooms. Less than 10 years.,This beautiful house is for sale in Cité Ennour Jaafar, Raoued. Central air conditioning. Large balcony.,Close to all amenities: shops in 50 meters, schools in 400 meters.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7495778/high-quality-villa-for-sale-in-cit%C3%A9-les-pins-5-large-living-areas-terrace-and-garden-,"2,200,000 TND
						","Cité Les Pins in
				La Marsa
			","Very nice villa for sale combining luxury and comfort. Price 2,200,000 TND. 4 rooms, 2 bathrooms, area 500 m². 5 rooms. Good condition. Green area, Car parking spaces, Large terrace.,,This beautiful villa is for sale in Cité Les Pins. Central air conditioning. Fitted kitchen.,,Contact us if you are interested in this villa.,,Nearby: shops in 950 meters, educational establishments in 1.6 kilometer, bars and restaurants in 1.7 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale in Gammarth. 5 beautiful rooms. Carpark, Balcony. ...
					,
						,
					,Find your house to buy in La Marsa. 9 large rooms. Cellar, Large terrace. ...
					,
						,
					,House for sale in La Marsa. 6 beautiful rooms. Swimming pool. 
					,
						,
					,Beautiful house for sale in La Marsa. 6 rooms. Large swimming pool. 
					,
						,
					,Home to buy in Gammarth. Area 100 m². Secured residence. 
					,
						,
					,House for sale in La Marsa. Total area 500 m². Beautiful terrace and...
					,
						,
					,House for sale in La Marsa. 1 Living area. Green areas, Balcony. 
					,
						,
					,House for sale in Gammarth Supérieur. Surface area 1208 m². View facing the...
					"
https://www.mubawab.tn/en/a/7483409/house-for-sale-in-sidi-bechir-5-large-living-areas-furnished-,"Sidi Bechir in
				Tunis
			","Sidi Bechir in
				Tunis
			","Find out about this house for sale. 4 rooms, 1 bathroom, 157 m². 5 rooms. Less than 30 years. Floor type: Tiled.,This beautiful house is for sale in Sidi Bechir. Storage unit. Terrace. Air conditioned.,Contact us to visit this house for sale. Integrated air conditioners. Satellite dish.,Close to all amenities: hospitals in 500 meters, shops in 1.7 kilometer, public transport in 1.4 kilometer, school and secondary school in 350 meters, beach in 2.4 kilometers.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7484460/house-to-buy-in-cit%C3%A9-20-mars-large-area-300-m%C2%B2-garden-,"Cité 20 Mars in
				Sakiet Ezzit
			","Cité 20 Mars in
				Sakiet Ezzit
			","Find out about this house for sale. 3 rooms, 1 bathroom, area 300 m². Less than 50 years.,Come and check out this house for sale in Cité 20 Mars, Sakiet Ezzit. Garden.,Close to all amenities: beach in 1.6 kilometer.
				,
				,
				Sakiet Ezzit, Sfax
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7484400/house-for-sale-in-cit%C3%A9-des-oliviers-1-lovely-room-large-terrace-,"Cité des Oliviers in
				El Omrane
			","Cité des Oliviers in
				El Omrane
			","Amazing deal on this house for sale. 1 bathroom, area of ​​100 m². 1 room. Good condition.,,This house is for sale in Cité des Oliviers, El Omrane. Fantastic terrace. Exceptional mountain view.,,Close to all amenities: public transport in 450 meters, hospitals in 500 meters, educational establishments in 800 meters, retailers in 850 meters, large area in 2.9 kilometers, beach in 1.9 kilometer.
				,
				,
				El Omrane, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7484834/house-to-buy-in-le-bardo-4-large-living-areas-parking-spaces-and-beautiful-garden-,"285,000 TND
						","Le Bardo in
				Le Bardo
			","Unique opportunity on this house for sale. Price 285,000 TND. 3 rooms, 1 bathroom, 250 m². 4 rooms. Due for reform. The exterior consists of a garden and a terrace. A garage is also at your disposal.,,This house is for sale in Le Bardo, Le Bardo.,,Nearby: public transport in 1.8 kilometer, shops in 300 meters, hospitals in 2.3 kilometers, cafes and restaurants in 800 meters, schools in 1.2 kilometer, beach in 1.4 kilometer.
				,
				,
				Le Bardo, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale in Bouchoucha. Area 80 m². Green area, Balcony. ...
					,
						,
					,Find your house to buy in Le Bardo. 3 rooms. Secured door, General...
					,
						,
					,House for sale in Le Bardo. Area 130 m². Robust door, General satellite...
					"
https://www.mubawab.tn/en/a/7484358/beautiful-house-for-sale-in-el-mourouj-4-8-lovely-rooms-,"El Mourouj 4 in
				El Mourouj
			","El Mourouj 4 in
				El Mourouj
			","Come and visit this beautiful house for sale. 10 living areas, 3 private bathrooms, 100 m². 8 rooms. Good condition.,This house is for sale in El Mourouj 4, El Mourouj.,Close to all amenities: public transport in 1.2 kilometer, shops in 150 meters, schools and bars and restaurants in 200 meters.
				,
				,
				El Mourouj, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House to buy in El Mourouj 4. 5 lovely rooms. Double glazing and reinforced...
					,
						,
					,Very nice house for sale in El Mourouj 6. 2 rooms. 
					"
https://www.mubawab.tn/en/a/7486434/house-for-sale-in-cit%C3%A9-brim-7-beautiful-rooms-general-satellite-dish-system-on-site-security-,"Cité Brim in
				Fouchana
			","Cité Brim in
				Fouchana
			","Very nice property for sale. Price 300,000 TND. 7 rooms, 1 bathroom, 150 m². Good condition. Green area, Parking spaces for cars.,,Come and check out this house for sale in Cité Brim. General satellite dish system, On site security. Integrated air conditioning.,,Contact us to visit this house for sale. Fully equipped kitchen.,,Close to all amenities: shops and school and secondary school in less than 50 meters, restaurants in 100 meters.
				,
				,
				Fouchana, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Naassen. 6 lovely rooms. 
					"
https://www.mubawab.tn/en/a/7487826/very-nice-house-for-sale-3-lovely-rooms-,"Messadine
			","Messadine
			","Don't miss out on this house for sale. 3 rooms, 1 bathroom, area 145 m². 4 rooms. Less than 1 year.,This house is for sale .,Close to all amenities: shops and bookshop in 1.0 kilometer, restaurants in 1.9 kilometer, school and secondary school in 1.9 kilometer.
				,
				,
				Messadine, Sousse
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7488833/home-to-buy-in-cit%C3%A9-mongi-slim-3-large-rooms-soundproofing-,"Cité Mongi Slim in
				Sidi Thabet
			","Cité Mongi Slim in
				Sidi Thabet
			","Don't miss out on this house for sale. 2 bedrooms, 1 bathroom, 100 m². 3 rooms. Less than 10 years. Floor type: Marble.,Come and check out this house for sale in Cité Mongi Slim, Sidi Thabet. Fully equipped kitchen. Tranquility guaranteed with double glazing.,Nearby: shops in 2.2 kilometers, department store in 800 meters.
				,
				,
				Sidi Thabet, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité el Mrezga. 2 rooms. Terrace and garden. 
					"
https://www.mubawab.tn/en/a/7490126/house-for-sale-in-raoued-3-lovely-rooms-terrace-and-garden-,"270,000 TND
						","Raoued in
				Raoued
			","Don't miss out on this house for sale. Price 270,000 TND. 3 rooms, 1 bathroom, 250 m². 3 rooms. Less than 5 years. Double glazing, Robust door.,This beautiful house is for sale in Raoued. Gardeners, Large terrace.,Contact us to visit this house for sale.,Close to all amenities: retailers in 50 meters, bars and restaurants in 250 meters, schools in 350 meters, beach in 800 meters.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Raoued. Dimension 207 m². Cellar, Large terrace. 
					,
						,
					,House for sale in Cité El Wafa. 4 beautiful rooms. Green area, Balcony. ...
					,
						,
					,Home to buy in Ariana Essoghra. 4 beautiful rooms. Cellar, Large terrace. ...
					,
						,
					,House for sale in Cité El Wafa. 2 beautiful rooms. Large terrace. 
					,
						,
					,Very nice house for sale in Cité Ennour Jaafar. Dimension 300 m²....
					,
						,
					,Very nice house for sale in Raoued. 3 lovely rooms. Carpark and terrace. ...
					,
						,
					,House to buy in Jaafar. 4 comfortable rooms. Large terrace. 
					,
						,
					,House to buy in Raoued. 4 lovely rooms. Air conditioning system. 
					"
https://www.mubawab.tn/en/a/7488341/house-for-sale-in-hammamet-total-area-1500-m%C2%B2-garden-and-terrace-,"600,000 TND
						","Hammamet in
				Hammamet
			","Don't miss out on this house for sale. Price 600,000 TND. 6 living areas, 4 private bathrooms, 1500 m². 6 bedrooms. Less than 5 years. Green areas, Balcony.,,Come and check out this house for sale in Hammamet, Hammamet.,,Nearby: department store in 300 meters, school and secondary school in 850 meters, shops in 100 meters, hospitals in 150 meters, beach in 400 meters.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Hammamet Sud. Area 131 m². With garage and lift. ...
					,
						,
					,Apartment for sale in Hammamet Sud. 1 Room. Double glazing and reinforced...
					,
						,
					,House for sale in Hammamet. 2 rooms. Cellar. 
					,
						,
					,House for sale in Hammamet. 5 beautiful rooms. Garage and terrace. 
					,
						,
					,House for sale in Hammamet Nord. 3 lovely rooms. Thermal insulation and...
					,
						,
					,House for sale in Hammamet Nord. 4 rooms. Sea view, central heating. 
					,
						,
					,Apartments for rent in Hammamet Nord. 4 rooms. Storage unit. 
					,
						,
					,Villa a vendre a hammamet
					"
https://www.mubawab.tn/en/a/7490541/house-to-buy-in-cit%C3%A9-mohamed-ali-5-beautiful-rooms-satellite-dish-system-,"450,000 TND
						","Cité Mohamed Ali in
				Rades
			","Don't miss out on this house for sale. Price 450,000 TND. 5 rooms, 1 bathroom, area 150 m². 6 rooms. Less than 50 years. Due for reform. Covering: Tiled. Large balcony.,Come and check out this house for sale in Cité Mohamed Ali, Rades. General satellite dish.,Close to all amenities: educational establishments in 200 meters, transport in 900 meters, retailers in 1.9 kilometer, restaurants in 50 meters.
				,
				,
				Rades, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Radès. 5 rooms. Large balcony. 
					,
						,
					,House for sale in Rades Plage. 8 large rooms. Green areas, Parking spaces...
					"
https://www.mubawab.tn/en/a/7497143/very-nice-house-for-sale-in-el-mourouj-6-2-rooms-,"El Mourouj 6 in
				El Mourouj
			","El Mourouj 6 in
				El Mourouj
			","Come and visit this beautiful house for sale. 2 rooms, 1 bathroom, 100 m². Good condition.,This house is for sale in El Mourouj 6, El Mourouj.,Nearby: shops, cafes and restaurants, transport and bookshop in 1.3 kilometer, school and secondary school in 1.3 kilometer.
				,
				,
				El Mourouj, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House to buy in El Mourouj 4. 5 lovely rooms. Double glazing and reinforced...
					,
						,
					,Beautiful house for sale in El Mourouj 4. 8 lovely rooms. 
					"
https://www.mubawab.tn/en/a/7498742/house-for-sale-2-rooms-green-area-,"El Haouaria
			","El Haouaria
			","Seize the opportunity with this house for sale. 2 rooms, 1 bathroom, area 260 m². Less than 10 years. Covering: Tiled. Gardeners.,This beautiful house is for sale .,Nearby: shops and cafes and restaurants in 400 meters, educational establishments in 150 meters, large area in 450 meters, beach in 2.2 kilometers.
				,
				,
				El Haouaria, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Home to buy. 4 beautiful rooms. Modern living room. 
					,
						,
					,House for sale. 1 lovely room. Large terrace. 
					,
						,
					,House to buy. Area 220 m². Beautiful terrace and garden. 
					,
						,
					,House for sale. Small area 600 m². General satellite dish. 
					,
						,
					,House for sale. Large area 517 m². Well decorated. 
					,
						,
					,House for sale. 1 Room. Terrace. 
					,
						,
					,House for sale. Total area 1300 m². Integrated air conditioning. 
					,
						,
					,House to buy. Small area 160 m². Private garden. 
					"
https://www.mubawab.tn/en/a/7498954/house-for-sale-in-cit%C3%A9-de-la-plage-4-lovely-rooms-robust-door-air-conditioning-installation-,"800,000 TND
						","Cité de la Plage in
				Hammam Sousse
			","Get a great deal with this house for sale. Price 800,000 TND. 4 rooms, 2 bathrooms, area 616 m². 5 rooms. Less than 30 years. Covering: Tiled. You will have a terrace and a garden.,,This house is for sale in Cité de la Plage. Robust door, General satellite dish system. Air conditioned.,,Contact us if you are interested in this house. Fully equipped kitchen. Spacious European living room.
				,
				,
				Hammam Sousse, Sousse
			,School,Shop,Hospital,Transport,
						,
					,Sell apartment in El Kantaoui. 4 comfortable rooms. Air conditioning and...
					,
						,
					,Apartment for sale in El Kantaoui. 3 large living areas. Large terrace. ...
					"
https://www.mubawab.tn/en/a/7490624/very-nice-house-for-sale-in-bhar-lazreg-small-area-225-m%C2%B2-beautiful-terrace-and-garden-,"Bhar Lazreg in
				La Marsa
			","Bhar Lazreg in
				La Marsa
			","Unique opportunity on this house for sale. 3 rooms, 1 bathroom, area 225 m². 4 rooms. Less than 1 year.,This house is for sale in Bhar Lazreg, La Marsa. Green area, Balcony.,Close to all amenities: large area in 2.5 kilometers, cafes and restaurants and shops in 400 meters, schools in 600 meters, bookshop in 800 meters.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in La Marsa. Dimension 660 m². Parking spaces and terrace. ...
					,
						,
					,House for sale in Cité Du Stade. 3 rooms. Green area. 
					,
						,
					,House for sale in Bhar Lazreg. Area of 100 m². 
					,
						,
					,Find your house to buy in La Marsa. Area 1800 m². Private garage. 
					"
https://www.mubawab.tn/en/a/7391012/find-your-house-to-buy-in-la-goulette-2-rooms-,"150,000 TND
						","La Goulette in
				La Goulette
			","Don't miss out on this house for sale. Price 150,000 TND. 3 living areas with 2 rooms, area 128 m².,Come and check out this house for sale in La Goulette, La Goulette.,Nearby: hospitals in 2.4 kilometers, large area in 2.7 kilometers, shops in 2.8 kilometers, schools in 1.9 kilometer, public transport in 2.0 kilometer, cafes and restaurants in 2.1 kilometers, beach in 2.8 kilometers.
				,
				,
				La Goulette, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7211308/house-to-buy-4-lovely-rooms-stunning-view-of-the-mountains-,"Mateur
			","Mateur
			","Seize the opportunity with this house for sale. 3 bedrooms, 1 bathroom, 1400 m². 3 rooms. Less than 10 years. Covering: Tiled.,This beautiful house is for sale . Satellite dish. Garden.,Be the first to visit this house for sale. Well equipped kitchen. Tumble dryer. Stove.,Close to all amenities: educational establishments in 1.2 kilometer, shops in 2.4 kilometers.
				,
				,
				Mateur, Bizerte
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7500010/house-for-sale-in-naassen-6-lovely-rooms-,"Naassen in
				Fouchana
			","Naassen in
				Fouchana
			","Find out about this house for sale. 6 rooms, 2 bathrooms, area 140 m². Less than 5 years. Covering: Marble.,Come and check out this house for sale in Naassen, Fouchana.,Close to all amenities: retailers in 500 meters, restaurants in 700 meters, bookshop in 1.2 kilometer.
				,
				,
				Fouchana, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité Brim. 7 beautiful rooms. General satellite dish...
					"
https://www.mubawab.tn/en/a/7475971/house-for-sale-dimension-380-m%C2%B2-beautiful-terrace-and-garden,"Grombalia
			","Grombalia
			","Unique opportunity on this house for sale. 5 living areas, 2 bathrooms, 380 m². 4 rooms. Less than 20 years. Covering: Tiled.,This beautiful house is for sale . The exterior consists of a garden and a terrace. Integrated air conditioners.,Schedule your visit to this exceptional house now. Satellite dish.,Close to all amenities: transport in 400 meters, shops and bookshop in less than 50 meters, school and secondary school in 50 meters.
				,
				,
				Grombalia, Nabeul
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7476860/house-for-sale-3-rooms-thermal-insulation-and-soundproofing-secured-door-,"Bir Bouregba
			","Bir Bouregba
			","Very nice property for sale. 5 living areas, 1 bathroom, area 687 m². 3 rooms. Good condition. Floor type: Tiled.,This house is for sale . Maximum security with surveillance system and reinforced door. Equipped with a satellite dish. Double glazed windows. Superb view of the mountains.,Schedule your visit to this exceptional house now. The exterior consists of a garden and a terrace. Contemporary living room.,Nearby: shops and educational establishments in 200 meters, cafes and restaurants in 750 meters, beach in 1.4 kilometer.
				,
				,
				Bir Bouregba, Nabeul
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7301035/beautiful-house-for-sale-in-bab-el-khadra-3-lovely-rooms-large-balcony-,"150,000 TND
						","Bab El Khadra in
				Tunis
			","Very nice property for sale. Price 150,000 TND. 4 living areas, 1 bathroom, 119 m². 3 rooms. Less than 5 years. Fully equipped kitchen.,,This house is for sale in Bab El Khadra, Tunis. Large terrace.,,Close to all amenities: hospitals in 500 meters, retailers in 1.7 kilometer, public transport in 1.4 kilometer, school and secondary school in 350 meters, beach in 2.4 kilometers.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Maison arabe
					,
						,
					,House for sale in Sidi Bechir. Small area 120 m². 
					"
https://www.mubawab.tn/en/a/7356707/house-to-buy-in-bab-souika-6-beautiful-rooms-,"Bab Souika in
				Tunis
			","Bab Souika in
				Tunis
			","Get a great deal with this house for sale. 6 living areas, 1 bathroom, area 320 m². 6 bedrooms. Less than 50 years. Due for reform. Floor type: Tiled.,Come and check out this house for sale in Bab Souika, Tunis.,Nearby: hospitals in 500 meters, shops in 1.7 kilometer, public transport in 1.4 kilometer, schools in 350 meters, beach in 2.4 kilometers.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7477800/house-to-buy-in-raoued-area-of-140-m%C2%B2-,"Raoued in
				Raoued
			","Raoued in
				Raoued
			","Unique opportunity on this house for sale. 3 living areas, 1 bathroom, 140 m². 2 rooms. Less than 10 years.,This beautiful house is for sale in Raoued, Raoued.,Nearby: shops in 50 meters, bars and restaurants in 250 meters, educational establishments in 350 meters, beach in 800 meters.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7477492/house-for-sale-in-sousse-medina-total-area-520-m%C2%B2-garden-and-terrace-,"Sousse Medina in
				Sousse Ville
			","Sousse Medina in
				Sousse Ville
			","Get a great deal with this house for sale. 5 living areas, 3 bathrooms, 520 m². 3 bedrooms. New. Covering: Marble.,This house is for sale in Sousse Medina. Green area, Carpark, Balcony. Comfort and tranquility with double glazed windows. As an added bonus, a stunning sea view.,Contact us to visit this house for sale. Integrated air conditioning.,Nearby: shops in 1.1 kilometer, public transport in 1.2 kilometer, commercial area in 2.6 kilometers, bookshop in less than 50 meters, bars and restaurants and schools in 100 meters, hospitals in 150 meters, beach in 1.2 kilometer.
				,
				,
				Sousse Ville, Sousse
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/6728151/house-for-sale-in-djerba-3-small-room-beautiful-terrace-and-garden-,"140,000 EUR
						","Djerba in
				Djerba
			","Don't miss out on this house for sale. Price 140,000 EUR. 5 living areas, 3 rooms, 3 bathrooms, 140 m². Less than 10 years. The exterior consists of a garden and a terrace.,This house is for sale in Djerba. Peace of mind with double glazed windows. Washing Machine and Clothes Dryer.,Contact us if you are interested in this house. Microwave. Comfortable European living room. Satellite dish.,Nearby: schools in 500 meters, shops in 1.1 kilometer, bars and restaurants in 1.6 kilometer, bookshop in 1.7 kilometer, beach in 1.7 kilometer.
				,
				,
				Djerba, Djerba
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale in Djerba. 5 lovely rooms. Integrated air...
					,
						,
					,Beautiful house for sale in Djerba. 2 beautiful rooms. Gardeners. 
					"
https://www.mubawab.tn/en/a/7478034/beautiful-house-for-sale-in-el-halfaouine-4-lovely-rooms-large-terrace-,"280,000 TND
						","El Halfaouine in
				Tunis
			","Very nice property for sale. Price 280,000 TND. 4 living areas, 2 bathrooms, 170 m². 4 bedrooms. Less than 70 years. Covering: Marble. Robust door.,Come and check out this house for sale in El Halfaouine, Tunis. Balcony. Fitted kitchen.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in Maakel Ezzaim. Area 193 m². 
					,
						,
					,House for sale in Montfleury. Surface area 202 m². Parking spaces and...
					,
						,
					,House for sale in Bab Souika. 5 rooms. Central heating and reinforced door....
					,
						,
					,House for sale in Bab El Khadra. 9 large rooms. Air conditioning system. ...
					,
						,
					,Home to buy in Montfleury. Dimension 124 m². 
					,
						,
					,House to buy in Bab Jazira. 6 rooms. Central heating. 
					,
						,
					,Home to buy in Bab Saadoun. Dimension 180 m². 
					"
https://www.mubawab.tn/en/a/7480437/house-for-sale-in-cit%C3%A9-el-omri-2-3-large-rooms-,"Cité El Omri 2 in
				Mohamadia
			","Cité El Omri 2 in
				Mohamadia
			","Seize the opportunity with this house for sale. 2 rooms, 1 bathroom, area 100 m². 3 rooms. Less than 20 years. Covering: Tiled.,This house is for sale in Cité El Omri 2, Mohamadia.,Close to all amenities: school and secondary school in 1.1 kilometer, shops in 1.2 kilometer.
				,
				,
				Mohamadia, Ben Arous
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7480617/house-to-buy-1-living-area-,"Sousse Corniche
			","Sousse Corniche
			","Find out about this house for sale. 5 living areas, 2 private bathrooms, 249 m². 4 rooms. Less than 50 years. Due for reform. Covering: Tiled.,This house is for sale . Fantastic terrace.,Close to all amenities: educational establishments in 2.3 kilometers, transport and beach in 600 meters, shops in 2.8 kilometers, shopping centre in 1.3 kilometer, bars and restaurants in 50 meters.
				,
				,
				Sousse Corniche, Sousse
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7420673/sell-apartment-in-bhar-lazreg-3-beautiful-rooms-,"190,000 TND
						","Bhar Lazreg in
				La Marsa
			","Amazing deal on this house for sale. Price 190,000 TND. 4 living areas, area of ​​140 m². 3 bedrooms.,Come and check out this house for sale in Bhar Lazreg, La Marsa.,Nearby: large area in 2.8 kilometers, public transport in 2.9 kilometers, retailers in less than 50 meters, schools in 50 meters, bars and restaurants in 100 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Bhar Lazreg. 3 beautiful rooms. Large terrace. 
					"
https://www.mubawab.tn/en/a/7268413/beautiful-house-for-sale-in-route-ezzaouia-4-beautiful-rooms-beautiful-terrace-and-garden-,"650,000 TND
						","Raoued in
				Raoued
			","Seize the opportunity with this house for sale. Price 650,000 TND. 17 living areas, 4 private bathrooms, 400 m². 9 rooms. Less than 5 years. Secured residence with reinforced door. The property also has a satellite dish.,This house is for sale in Raoued. The exterior consists of a garden and a terrace. Cooker with oven.,Contact us if you are interested in this house. Central air conditioning. Air conditioning system. Spacious European living room.,Close to all amenities: shops in 50 meters, educational establishments in 1.3 kilometer, beach in 450 meters.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Raoued. 5 comfortable rooms. View facing the sea,...
					,
						,
					,House to buy in Cité el Ghazela. 2 comfortable rooms. Private garden. 
					,
						,
					,House to buy in Raoued. 12 rooms. Exceptional sea view, central heating. ...
					,
						,
					,Home to buy in Raoued. 2 comfortable rooms. Fitted kitchen. 
					,
						,
					,Find your house to buy in Raoued. 6 comfortable rooms. 
					,
						,
					,Very nice house for sale in Cité Ennkhilet. Small area 452 m². Gardeners...
					,
						,
					,Home to buy in Cité Ennkhilet. Small area 500 m². Parking spaces and...
					,
						,
					,Find your house to buy in Cité el Ghazela. 6 large rooms. Gardeners, Large...
					"
https://www.mubawab.tn/en/a/7472477/house-to-buy-in-el-mourouj-1-5-large-rooms-secured-door-general-satellite-dish-,"400,000 TND
						","El Mourouj 1 in
				El Mourouj
			","Get a great deal with this house for sale. Price 400,000 TND. 3 rooms, 1 bathroom, area 190 m². 5 rooms. Less than 30 years. Floor type: Tiled. Gardeners, Large terrace.,This house is for sale in El Mourouj 1. Maximum security with reinforced door. Equipped with a satellite dish. Boiler.,Be the first to visit this house for sale. Integrated air conditioners. Central air conditioning.,Close to all amenities: public transport in 1.2 kilometer, shops in 150 meters, schools and cafes and restaurants in 200 meters.
				,
				,
				El Mourouj, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in El Mourouj 6. 4 large living areas. Reinforced door,...
					"
https://www.mubawab.tn/en/a/7431824/house-for-sale-area-of-1000-m%C2%B2-gardeners-,"650,000 TND
						","Zarzis
			","Very nice property for sale. Price 650,000 TND. 5 living areas, 3 private bathrooms, 1000 m². 3 rooms. Less than 30 years. Due for reform. Floor type: Tiled. Enjoy a first class sea view.,Come and check out this house for sale . Gardeners.
				,
				,
				Zarzis, Medenine
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7428290/find-an-apartment-to-buy-in-la-marsa-5-rooms-ample-storage-space-,"La Marsa in
				La Marsa
			","La Marsa in
				La Marsa
			","Amazing deal on this house for sale. 4 bedrooms, 2 bathrooms, 150 m². 5 rooms. Good condition.,This house is for sale in La Marsa. The property is fully furnished. Lift and garage in the residence. Fitted kitchen.,Schedule your visit to this exceptional house now.,Nearby: shops in 950 meters, educational establishments in 1.6 kilometer, cafes and restaurants in 1.7 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7477220/home-to-buy-in-hammamet-nord-area-of-120-m%C2%B2-gardeners-,"Hammamet Nord in
				Hammamet
			","Hammamet Nord in
				Hammamet
			","Seize the opportunity with this house for sale. 2 bedrooms, 1 bathroom, 120 m². Less than 10 years. Covering: Tiled.,This beautiful house is for sale in Hammamet Nord, Hammamet. Garden.,Nearby: shops in 250 meters, department store in 700 meters, educational establishments in 1.1 kilometer, bars and restaurants in 1.3 kilometer.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7437369/find-your-house-to-buy-in-zone-touristique-3-large-rooms-beautiful-terrace-,"120,000 TND
						","Zone Touristique in
				Tabarka
			","Don't miss out on this house for sale. Price 120,000 TND. 2 bedrooms, 1 bathroom, 90 m². 3 rooms. Less than 30 years. Floor type: Tiled. Balcony.,Come and check out this house for sale in Zone Touristique, Tabarka. In addition, a magnificent view of the mountains. Air-conditioned.
				,
				,
				Tabarka, Jendouba
			,School,Shop,Hospital,Transport"
